,Author ID,Paper_ID,Author_x,Affiliation,Affiliation Type,Author Last Name,Year,DOI,Author_y,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper
6286,37325862800,5652896,nadia boukhelifa,"Microsoft Research-INRIA Joint Centre, France",Private Corporation,boukhelifa,2010.0,10.1109/VAST.2010.5652896,nadia boukhelifa,1.0,First,8.0,1.0
6287,37395495900,5652896,fanny chevalier,"Microsoft Research-INRIA Joint Centre, France",Private Corporation,chevalier,2010.0,10.1109/VAST.2010.5652896,fanny chevalier,2.0,Middle,4.0,1.0
6288,37407972900,5652896,j.-d. fekete,"INRIA, France",Private Corporation,fekete,2010.0,10.1109/VAST.2010.5652896,jean-daniel fekete,3.0,Last,16.0,9.0
6289,37591165700,5652922,nicholas diakopoulos,"School of Communication and Information, Rutgers University, USA",Academic Institution,diakopoulos,2010.0,10.1109/VAST.2010.5652922,nicholas diakopoulos,1.0,First,7.0,1.0
6290,37282106600,5652922,mor naaman,"School of Communication and Information, Rutgers University, USA",Academic Institution,naaman,2010.0,10.1109/VAST.2010.5652922,mor naaman,2.0,Middle,8.0,1.0
6291,38276630800,5652922,funda kivran-swaine,"School of Communication and Information, Rutgers University, USA",Academic Institution,kivran-swaine,2010.0,10.1109/VAST.2010.5652922,funda kivran-swaine,3.0,Last,1.0,1.0
6292,37592993600,5652910,zhicheng liu,"Georgia Institute of Technology, Microsoft Research Limited, USA",Academic Institution,liu,2010.0,10.1109/VAST.2010.5652910,zhicheng liu,1.0,First,6.0,5.0
6293,37293389400,5652910,bongshin lee,"Microsoft Research Limited, USA",Private Corporation,lee,2010.0,10.1109/VAST.2010.5652910,bongshin lee,2.0,Middle,8.0,8.0
6294,37591286400,5652910,srikanth kandula,"Microsoft Research Limited, USA",Private Corporation,kandula,2010.0,10.1109/VAST.2010.5652910,srikanth kandula,3.0,Middle,7.0,1.0
6295,37603074200,5652910,ratul mahajan,"Microsoft Research Limited, USA",Private Corporation,mahajan,2010.0,10.1109/VAST.2010.5652910,ratul mahajan,4.0,Last,10.0,1.0
6296,37591207400,5652926,daniel keim,"University of Konstanz, Germany",Academic Institution,keim,2010.0,10.1109/VAST.2010.5652926,daniel a. keim,4.0,Last,20.0,22.0
6297,37601354600,5652926,david spretke,"University of Konstanz, Germany",Academic Institution,spretke,2010.0,10.1109/VAST.2010.5652926,david spretke,2.0,Middle,1.0,1.0
6298,37592880100,5652926,andreas stoffel,"University of Konstanz, Germany",Academic Institution,stoffel,2010.0,10.1109/VAST.2010.5652926,andreas stoffel,3.0,Middle,4.0,2.0
6299,37283138700,5652926,daniel a. keim,"University of Konstanz, Germany",Academic Institution,keim,2010.0,10.1109/VAST.2010.5652926,daniel a. keim,4.0,Last,20.0,22.0
6300,37287511900,5652931,lei shi,"IBM Research China, Beijing, China",Private Corporation,shi,,,,,,,
6301,37396839900,5652931,furu wei,"IBM Research China, Beijing, China",Private Corporation,wei,2010.0,10.1109/VAST.2010.5652931,furu wei,2.0,Middle,6.0,2.0
6302,37406039100,5652931,shixia liu,"IBM Research China, Beijing, China",Private Corporation,liu,2010.0,10.1109/VAST.2010.5652931,shixia liu,3.0,Middle,8.0,3.0
6303,37597343100,5652931,li tan,"IBM Research China, Beijing, China",Private Corporation,tan,2010.0,10.1109/VAST.2010.5652931,li tan,4.0,Middle,10.0,1.0
6304,37604004300,5652931,xiaoxiao lian,"IBM Research China, Beijing, China",Private Corporation,lian,2010.0,10.1109/VAST.2010.5652931,xiaoxiao lian,5.0,Middle,2.0,1.0
6305,37399569300,5652931,michelle x. zhou,"IBM Research Almaden, San Jose, CA, USA",Private Corporation,zhou,2010.0,10.1109/VAST.2010.5652931,michelle x. zhou,6.0,Last,18.0,7.0
6306,37597408500,5652932,haeyong chung,"Department of Computer Science, Virginia Technology, USA",Private Corporation,chung,2010.0,10.1109/VAST.2010.5652932,haeyong chung,1.0,First,5.0,1.0
6307,37598427300,5652932,seungwon yang,"Department of Computer Science, Virginia Technology, USA",Private Corporation,yang,2010.0,10.1109/VAST.2010.5652932,seungwon yang,2.0,Middle,5.0,1.0
6308,37591135300,5652932,naveed massjouni,"Department of Computer Science, Virginia Technology, USA",Private Corporation,massjouni,2010.0,10.1109/VAST.2010.5652932,naveed massjouni,3.0,Middle,5.0,1.0
6309,37587847300,5652932,christopher andrews,"Department of Computer Science, Virginia Technology, USA",Private Corporation,andrews,2010.0,10.1109/VAST.2010.5652932,christopher andrews,4.0,Middle,6.0,1.0
6310,37591136300,5652932,rahul kanna,"Department of Computer Science, Virginia Technology, USA",Private Corporation,kanna,2010.0,10.1109/VAST.2010.5652932,rahul kanna,5.0,Middle,1.0,1.0
6311,37419565900,5652932,chris north,"Department of Computer Science, Virginia Technology, USA",Private Corporation,north,,,,,,,
6312,37565349100,5652951,orland hoeber,"Department of Computer Science, Memorial University, Canada",Academic Institution,hoeber,,,,,,,
6313,37595914500,5652951,garnett wilson,"Department of Computer Science, Memorial University, Canada",Academic Institution,wilson,,,,,,,
6314,37266745700,5652951,simon harding,"Department of Computer Science, Memorial University, Canada",Academic Institution,harding,,,,,,,
6315,37591138200,5652951,rené enguehard,"Department of Geography, Memorial University, Canada",Academic Institution,enguehard,,,,,,,
6316,37570903200,5652951,rodolphe devillers,"Department of Geography, Memorial University, Canada",Academic Institution,devillers,,,,,,,
6317,37403135200,5652940,patrick oesterling,"University of Leipzig, Germany",Academic Institution,oesterling,2010.0,10.1109/VAST.2010.5652940,patrick oesterling,1.0,First,1.0,1.0
6318,37282574800,5652940,gerik scheuermann,"University of Leipzig, Germany",Academic Institution,scheuermann,2010.0,10.1109/VAST.2010.5652940,gerik scheuermann,2.0,Middle,14.0,21.0
6319,37591211600,5652940,sven teresniak,"University of Leipzig, Germany",Academic Institution,teresniak,2010.0,10.1109/VAST.2010.5652940,sven teresniak,3.0,Middle,6.0,1.0
6320,37591211200,5652940,gerhard heyer,"University of Leipzig, Germany",Academic Institution,heyer,2010.0,10.1109/VAST.2010.5652940,gerhard heyer,4.0,Middle,25.0,1.0
6321,37593029700,5652940,steffen koch,"University of Stuttgart, Germany",Academic Institution,koch,2010.0,10.1109/VAST.2010.5652940,steffen koch,5.0,Middle,4.0,2.0
6322,37268023800,5652940,thomas ertl,"University of Stuttgart, Germany",Academic Institution,ertl,2010.0,10.1109/VAST.2010.5652940,thomas ertl,6.0,Middle,22.0,30.0
6323,37411444100,5652940,gunther h. weber,"Lawrence Berkeley National Laboratory, USA",Private Corporation,weber,2010.0,10.1109/VAST.2010.5652940,gunther h. weber,7.0,Last,12.0,4.0
6324,37598481900,5652968,minoo erfani joorabchi,"SIAT, Simon Fraser University, Surrey, Canada",Academic Institution,joorabchi,,,,,,,
6325,37605674700,5652968,ji-dong yim,"SIAT, Simon Fraser University, Surrey, Canada",Academic Institution,yim,,,,,,,
6326,37358198200,5652968,christopher d. shaw,"SIAT, Simon Fraser University, Surrey, Canada",Academic Institution,shaw,,,,,,,
6327,37283047100,5653580,gennady andrienko,"University of Bonn, Germany",Academic Institution,andrienko,,,,,,,
6328,37283047700,5653580,natalia andrienko,"University of Bonn, Germany",Academic Institution,andrienko,,,,,,,
6329,37400451800,5652958,dong hyun jeong,"University of District of Columbia, USA",Academic Institution,jeong,,,,,,,
6330,37297278600,5652958,evan suma,"University of North Carolina, Charlotte, USA",Academic Institution,suma,,,,,,,
6331,37591215700,5652958,thomas butkiewicz,"University of North Carolina, Charlotte, USA",Academic Institution,butkiewicz,,,,,,,
6332,37300425000,5652958,william ribarsky,"University of North Carolina, Charlotte, USA",Academic Institution,ribarsky,,,,,,,
6333,37592409400,5652958,remco chang,"University of North Carolina, Charlotte, USA",Academic Institution,chang,,,,,,,
6334,37403562900,5653587,tera marie green,"School of Interactive Arts and Technology, Simon Fraser University, Surrey, BC, Canada",Academic Institution,green,2010.0,10.1109/VAST.2010.5653587,tera marie green,1.0,First,3.0,2.0
6335,37267458000,5653587,brian fisher,"School of Interactive Arts and Technology, Simon Fraser University, Surrey, BC, Canada",Academic Institution,fisher,2010.0,10.1109/VAST.2010.5653587,brian d. fisher,2.0,Last,14.0,2.0
6336,37601288800,5653598,heather richter lipford,"University of North Carolina, Charlotte, Charlotte, NC, USA",Academic Institution,lipford,2010.0,10.1109/VAST.2010.5653598,heather lipford,1.0,First,3.0,2.0
6337,37601289000,5653598,felesia stukes,"University of North Carolina, Charlotte, Charlotte, NC, USA",Academic Institution,stukes,2010.0,10.1109/VAST.2010.5653598,felesia stukes,2.0,Middle,3.0,2.0
6338,37606064200,5653598,wenwen dou,"University of North Carolina, Charlotte, Charlotte, NC, USA",Academic Institution,dou,2010.0,10.1109/VAST.2010.5653598,wenwen dou,3.0,Middle,3.0,3.0
6339,37601287300,5653598,matthew e. hawkins,"University of North Carolina, Charlotte, Charlotte, NC, USA",Academic Institution,hawkins,2010.0,10.1109/VAST.2010.5653598,matthew e. hawkins,4.0,Middle,1.0,1.0
6340,37592409400,5653598,remco chang,"University of North Carolina, Charlotte, Charlotte, NC, USA",Academic Institution,chang,2010.0,10.1109/VAST.2010.5653598,remco chang,5.0,Last,5.0,6.0
6341,37603783600,5654445,thorsten may,"Fraunhofer Institute of Computer Graphics Research (IGD), Germany",Academic Institution,may,,,,,,,
6342,37603822500,5654445,james davey,"Fraunhofer Institute of Computer Graphics Research (IGD), Germany",Academic Institution,davey,,,,,,,
6343,37449689200,5654445,jorn kohlhammer,"Fraunhofer Institute of Computer Graphics Research (IGD), Germany",Academic Institution,kohlhammer,,,,,,,
6344,37597529800,5653822,eric e. monson,"Duke Visualization Technology Group, USA",Private Corporation,monson,,,,,,,
6345,37403718100,5653822,guangliang chen,Duke Mathematics,Private Corporation,chen,,,,,,,
6346,38179702200,5653822,rachael brady,Duke Visualization Technology Group,Private Corporation,brady,,,,,,,
6347,37395814700,5653822,mauro maggioni,"Duke Mathematics and Computer Science, USA",Private Corporation,maggioni,,,,,,,
6348,37606064200,5653599,wenwen dou,"University of North Carolina, Charlotte, USA",Academic Institution,dou,2010.0,10.1109/VAST.2010.5653599,wenwen dou,1.0,First,3.0,4.0
6349,37548028800,5653599,caroline ziemkiewicz,"University of North Carolina, Charlotte, USA",Academic Institution,ziemkiewicz,2010.0,10.1109/VAST.2010.5653599,caroline ziemkiewicz,2.0,Middle,5.0,4.0
6350,37546111900,5653599,lane harrison,"University of North Carolina, Charlotte, USA",Academic Institution,harrison,2010.0,10.1109/VAST.2010.5653599,lane harrison,3.0,Middle,2.0,1.0
6351,37400451800,5653599,dong hyun jeong,"University of North Carolina, Charlotte, USA",Academic Institution,jeong,2010.0,10.1109/VAST.2010.5653599,dong hyun jeong,4.0,Middle,11.0,2.0
6352,37603814100,5653599,roxanne ryan,"University of North Carolina, Charlotte, USA",Academic Institution,ryan,2010.0,10.1109/VAST.2010.5653599,roxanne ryan,5.0,Middle,1.0,1.0
6353,37300425000,5653599,william ribarsky,"University of North Carolina, Charlotte, USA",Academic Institution,ribarsky,2010.0,10.1109/VAST.2010.5653599,william ribarsky,6.0,Middle,18.0,17.0
6354,37601069300,5653599,xiaoyu wang,"University of North Carolina, Charlotte, USA",Academic Institution,wang,2010.0,10.1109/VAST.2010.5653599,derek xiaoyu wang,7.0,Middle,1.0,1.0
6355,37592409400,5653599,remco chang,"University of North Carolina, Charlotte, USA",Academic Institution,chang,2010.0,10.1109/VAST.2010.5653599,remco chang,8.0,Last,5.0,7.0
6356,37593942300,5654451,marielle mokhtari,"System of Systems Section, Defence Research and Development Canada, QUE, Canada",Private Corporation,mokhtari,,,,,,,
6357,37283610000,5654451,eric boivin,"System of Systems Section, Defence Research and Development Canada, QUE, Canada",Private Corporation,boivin,,,,,,,
6358,37269074000,5654451,denis laurendeau,"Computer Vision and Systems Laboratory, Laval University, QUE, Canada",Academic Institution,laurendeau,,,,,,,
6359,37593467200,5654451,maxime girardin,"Computer Vision and Systems Laboratory, Laval University, QUE, Canada",Academic Institution,girardin,,,,,,,
6360,37590998600,6064968,jan reininghaus,"Zuse Institute Berlin, Germany",Academic Institution,reininghaus,,,,,,,
6361,37087002228,6064968,david guenther,"Zuse Institute Berlin, Germany",Academic Institution,guenther,,,,,,,
6362,38028453100,6064968,jens kasten,"Zuse Institute Berlin, Germany",Academic Institution,kasten,,,,,,,
6363,37282578800,6064968,hans hagen,"University of Kaiserslautern, Germany",Academic Institution,hagen,,,,,,,
6364,37282721800,6064968,ingrid hotz,"Zuse Institute Berlin, Germany",Academic Institution,hotz,,,,,,,
6365,38017009000,6064955,florian lindemann,"Visualization and Computer Graphics Research Group, University of Münster, Germany",Academic Institution,lindemann,2011.0,10.1109/TVCG.2011.161,florian lindemann,1.0,First,2.0,1.0
6366,37295281400,6064955,timo ropinski,"Scientific Visualization Group, Linköping University, Sweden",Academic Institution,ropinski,2011.0,10.1109/TVCG.2011.161,timo ropinski,2.0,Last,8.0,4.0
6367,37591317800,6065014,petra isenberg,"INRIA, France",Private Corporation,isenberg,2011.0,10.1109/TVCG.2011.160,petra isenberg,1.0,First,5.0,6.0
6368,37413699200,6065014,anastasia,"École Centrale Paris (SAP BusinessObjects) and LRI, University Paris-Sud & CNRS) & INRIA, France",Academic Institution,,,,,,,,
6369,37590932700,6065014,pierre dragicevic,"INRIA, France",Private Corporation,dragicevic,2011.0,10.1109/TVCG.2011.160,pierre dragicevic,3.0,Middle,11.0,3.0
6370,37407972900,6065014,j.-d. fekete,"INRIA, France",Private Corporation,fekete,2011.0,10.1109/TVCG.2011.160,jean-daniel fekete,4.0,Last,17.0,10.0
6371,37593202500,6064989,aritra dasgupta,"UNC-Charlotte, USA",Private Corporation,dasgupta,2011.0,10.1109/TVCG.2011.163,aritra dasgupta,1.0,First,2.0,2.0
6372,37282563400,6064989,robert kosara,"UNC-Charlotte, USA",Private Corporation,kosara,2011.0,10.1109/TVCG.2011.163,robert kosara,2.0,Last,14.0,8.0
6373,38024756400,6064979,weifeng chen,"State Key Laboratory of CAD & CG, Zhejiang University, China",Academic Institution,chen,,,,,,,
6374,37291847800,6064979,wei chen,"State Key Laboratory of CAD & CG, Zhejiang University, China",Academic Institution,chen,,,,,,,
6375,37271755400,6064979,hujun bao,"State Key Laboratory of CAD & CG, Zhejiang University, China",Academic Institution,bao,2011.0,10.1109/TVCG.2011.164,hujun bao,3.0,Last,20.0,1.0
6376,37680454000,6064962,nico pietroni,"CNR-ISTI, Pisa, Italy",Private Corporation,pietroni,2011.0,10.1109/TVCG.2011.165,nico pietroni,1.0,First,5.0,1.0
6377,37265783400,6064962,paolo cignoni,"CNR-ISTI, Pisa, Italy",Private Corporation,cignoni,2011.0,10.1109/TVCG.2011.165,paolo cignoni,3.0,Middle,19.0,8.0
6378,37270887900,6064962,roberto scopigno,"CNR-ISTI, Pisa, Italy",Private Corporation,scopigno,2011.0,10.1109/TVCG.2011.165,roberto scopigno,4.0,Last,23.0,7.0
6379,37534471500,6064973,sean williams,"Los Alamos National Laboratory, USA",Private Corporation,williams,2011.0,10.1109/TVCG.2011.162,sean williams,1.0,First,4.0,1.0
6380,38028525800,6064973,mark r. petersen,"Los Alamos National Laboratory, USA",Private Corporation,petersen,2011.0,10.1109/TVCG.2011.162,mark r. petersen,2.0,Middle,10.0,1.0
6381,37564112000,6064973,peer-timo bremer,"Lawrence Livermore National Laboratory, USA",Private Corporation,bremer,2011.0,10.1109/TVCG.2011.162,peer-timo bremer,3.0,Middle,9.0,7.0
6382,38028545000,6064973,matthew w. hecht,"Los Alamos National Laboratory, USA",Private Corporation,hecht,2011.0,10.1109/TVCG.2011.162,matthew hecht,4.0,Middle,4.0,1.0
6383,37284312600,6064973,valerio pascucci,"Scientific Computing and Imaging Institute, University of Utah, USA",Academic Institution,pascucci,2011.0,10.1109/TVCG.2011.162,valerio pascucci,5.0,Middle,19.0,19.0
6384,37282713700,6064973,james ahrens,"Los Alamos National Laboratory, USA",Private Corporation,ahrens,2011.0,10.1109/TVCG.2011.162,james p. ahrens,6.0,Middle,19.0,4.0
6385,37403333700,6064973,mario hlawitschka,"Universität Leipzig, Germany",Academic Institution,hlawitschka,2011.0,10.1109/TVCG.2011.162,mario hlawitschka,7.0,Middle,7.0,3.0
6386,37282068700,6064973,bernd hamann,"Institute for Data Analysis and Visualization, University of California, Davis, USA",Academic Institution,hamann,2011.0,10.1109/TVCG.2011.162,bernd hamann,8.0,Last,22.0,27.0
6387,38031256500,6065025,zhao geng,"Visual Computing Group, Swansea University, UK",Academic Institution,geng,2011.0,10.1109/TVCG.2011.166,zhao geng,1.0,First,1.0,1.0
6388,38024566900,6065025,zhenmin peng,"Visual Computing Group, Swansea University, UK",Academic Institution,peng,2011.0,10.1109/TVCG.2011.166,zhenmin peng,2.0,Middle,4.0,1.0
6389,37278794800,6065025,jonathan c. roberts,"Bangor University, UK",Academic Institution,roberts,,,,,,,
6390,37596627100,6065025,rick walker,"Visual Computing Group, Swansea University, UK",Academic Institution,walker,2011.0,10.1109/TVCG.2011.166,rick walker,5.0,Last,7.0,1.0
6391,37550836200,6064994,ulrik brandes,"Department of Computer & Information Science, University of Konstanz, Germany",Academic Institution,brandes,2011.0,10.1109/TVCG.2011.169,ulrik brandes,1.0,First,15.0,4.0
6392,38016272500,6064994,bobo nick,"Department of Computer & Information Science, University of Konstanz, Germany",Academic Institution,nick,2011.0,10.1109/TVCG.2011.169,bobo nick,2.0,Last,4.0,1.0
6393,38498058400,6064938,alessandro giusti,"Dalle Molle Institute for Artificial Ingelligence (IDSIA) and SUPSI, Lugano, Switzerland",Academic Institution,giusti,2011.0,10.1109/TVCG.2011.168,alessandro giusti,1.0,First,8.0,1.0
6394,37591225000,6064938,pierluigi taddei,"Joint Research Centre of the European Commission, Ispra, Italy",Private Corporation,taddei,2011.0,10.1109/TVCG.2011.168,pierluigi taddei,2.0,Middle,5.0,1.0
6395,37972936000,6064938,giorgio corani,"International Institute for Reproductive Medicine, Lugano, Switzerland",Academic Institution,corani,2011.0,10.1109/TVCG.2011.168,giorgio corani,3.0,Middle,7.0,1.0
6396,37270036000,6064938,luca gambardella,"Dalle Molle Institute for Artificial Ingelligence (IDSIA) and SUPSI, Lugano, Switzerland",Academic Institution,gambardella,2011.0,10.1109/TVCG.2011.168,luca maria gambardella,4.0,Middle,26.0,1.0
6397,37988921000,6064938,cristina magli,"Dalle Molle Institute for Artificial Ingelligence (IDSIA) and SUPSI, Lugano, Switzerland",Academic Institution,magli,2011.0,10.1109/TVCG.2011.168,cristina magli,5.0,Middle,3.0,1.0
6398,37972814500,6064938,luca gianaroli,"SISMeR, Italy",Private Corporation,gianaroli,2011.0,10.1109/TVCG.2011.168,luca gianaroli,6.0,Last,3.0,1.0
6399,37301933100,6064964,guangyu zou,"Wayne State University, USA",Academic Institution,zou,2011.0,10.1109/TVCG.2011.171,guangyu zou,1.0,First,6.0,2.0
6400,37069136600,6064964,jiaxi hu,"Wayne State University, USA",Academic Institution,hu,2011.0,10.1109/TVCG.2011.171,jiaxi hu,2.0,Middle,8.0,1.0
6401,37276603700,6064964,x. gu,"State University of New York, Stony Brook, USA",Academic Institution,gu,2011.0,10.1109/TVCG.2011.171,xianfeng gu,3.0,Middle,15.0,7.0
6402,37285799200,6064964,jing hua,"Wayne State University, USA",Academic Institution,hua,2011.0,10.1109/TVCG.2011.171,jing hua,4.0,Last,13.0,5.0
6403,38016286200,6064961,darrel palke,"SCI, University of Utah, USA",Academic Institution,palke,,,,,,,
6404,37897252000,6064961,zhongzang lin,"Oregon State University, USA",Academic Institution,lin,,,,,,,
6405,37069800000,6064961,guoning chen,"Oregon State University, USA",Academic Institution,chen,,,,,,,
6406,37889942300,6064961,harry yeh,"Oregon State University, USA",Academic Institution,yeh,,,,,,,
6407,38024282800,6064961,paul vincent,"Oregon State University, USA",Academic Institution,vincent,,,,,,,
6408,37267247900,6064961,robert s. laramee,"Swansea University, UK",Academic Institution,laramee,,,,,,,
6409,37398562200,6064961,eugene zhang,"Oregon State University, USA",Academic Institution,zhang,,,,,,,
6410,38017257300,6064956,marc ruiz,"University of Girona, Spain",Academic Institution,ruiz,2011.0,10.1109/TVCG.2011.173,marc ruiz,1.0,First,4.0,1.0
6411,37272788000,6064956,anton bardera,"University of Girona, Spain",Academic Institution,bardera,2011.0,10.1109/TVCG.2011.173,anton bardera,2.0,Middle,9.0,1.0
6412,37563064000,6064956,imma boada,"University of Girona, Spain",Academic Institution,boada,2011.0,10.1109/TVCG.2011.173,imma boada,3.0,Middle,12.0,1.0
6413,37282726800,6064956,ivan viola,"University of Bergen, Norway",Academic Institution,viola,2011.0,10.1109/TVCG.2011.173,ivan viola,4.0,Last,10.0,6.0
6414,37399045100,6065005,jo wood,"GiCentre, School of Informatics, City University London, UK",Academic Institution,wood,2011.0,10.1109/TVCG.2011.174,jo wood,1.0,First,13.0,5.0
6415,38017330600,6065005,donia badawood,"GiCentre, School of Informatics, City University London, UK",Academic Institution,badawood,2011.0,10.1109/TVCG.2011.174,donia badawood,2.0,Middle,1.0,1.0
6416,37605079900,6065005,jason dykes,"GiCentre, School of Informatics, City University London, UK",Academic Institution,dykes,2011.0,10.1109/TVCG.2011.174,jason dykes,3.0,Middle,13.0,6.0
6417,37590960700,6065005,aiden slingsby,"GiCentre, School of Informatics, City University London, UK",Academic Institution,slingsby,2011.0,10.1109/TVCG.2011.174,aidan slingsby,4.0,Last,6.0,4.0
6418,38016234500,6064986,jessica hullman,"University of Michigan, USA",Academic Institution,hullman,2011.0,10.1109/TVCG.2011.175,jessica hullman,1.0,First,1.0,1.0
6419,37331417100,6064986,eytan adar,"University of Michigan, USA",Academic Institution,adar,2011.0,10.1109/TVCG.2011.175,eytan adar,2.0,Middle,17.0,1.0
6420,38018860000,6064986,priti shah,"University of Michigan, USA",Academic Institution,shah,2011.0,10.1109/TVCG.2011.175,priti shah,3.0,Last,10.0,1.0
6421,38018628600,6065004,nivan ferreira,"Polytechnic Institute of New York University, USA",Academic Institution,ferreira,2011.0,10.1109/TVCG.2011.176,nivan ferreira,1.0,First,1.0,1.0
6422,37682897900,6065004,lauro lins,"Polytechnic Institute of New York University, USA",Academic Institution,lins,2011.0,10.1109/TVCG.2011.176,lauro didier lins,2.0,Middle,4.0,2.0
6423,37410464700,6065004,daniel fink,"Cornell Laboratory of Ornithology, Cornell University, USA",Academic Institution,fink,2011.0,10.1109/TVCG.2011.176,daniel fink,3.0,Middle,12.0,1.0
6424,37667188400,6065004,steve kelling,"Cornell Laboratory of Ornithology, Cornell University, USA",Academic Institution,kelling,2011.0,10.1109/TVCG.2011.176,steve kelling,4.0,Middle,6.0,1.0
6425,38029052800,6065004,christopher wood,"Cornell Laboratory of Ornithology, Cornell University, USA",Academic Institution,wood,2011.0,10.1109/TVCG.2011.176,christopher wood,5.0,Middle,35.0,1.0
6426,37283149600,6065004,juliana freire,"Polytechnic Institute of New York University, USA",Academic Institution,freire,2011.0,10.1109/TVCG.2011.176,juliana freire,6.0,Middle,18.0,5.0
6427,37275249200,6065004,claudio t. silva,"Polytechnic Institute of New York University, USA",Academic Institution,silva,2011.0,10.1109/TVCG.2011.176,cláudio t. silva,7.0,Last,18.0,27.0
6428,37567685600,6065027,cagatay turkay,"Department of Informatics, University of Bergen, Norway",Academic Institution,turkay,2011.0,10.1109/TVCG.2011.178,cagatay turkay,1.0,First,3.0,1.0
6429,38017354300,6065027,peter filzmoser,"Department of Statistics and Probability Theory, Vienna University of Technology, Austria",Academic Institution,filzmoser,2011.0,10.1109/TVCG.2011.178,peter filzmoser,2.0,Middle,14.0,1.0
6430,37274158800,6065027,helwig hauser,"Department of Informatics, University of Bergen, Norway",Academic Institution,hauser,2011.0,10.1109/TVCG.2011.178,helwig hauser,3.0,Last,12.0,22.0
6431,38025846900,6064953,bei wang,"SCI Institute, University of Utah, USA",Academic Institution,wang,,,,,,,
6432,38288824300,6064953,brian summa,"SCI Institute, University of Utah, USA",Academic Institution,summa,2011.0,10.1109/TVCG.2011.177,brian summa,2.0,Middle,2.0,1.0
6433,37284312600,6064953,valerio pascucci,"SCI Institute, University of Utah, USA",Academic Institution,pascucci,2011.0,10.1109/TVCG.2011.177,valerio pascucci,3.0,Middle,19.0,20.0
6434,38362453600,6064953,mikael vejdemo-johansson,"Stanford University, USA",Academic Institution,vejdemo-johansson,2011.0,10.1109/TVCG.2011.177,mikael vejdemo-johansson,4.0,Last,4.0,1.0
6435,38228240900,6065010,milos krstajic,"University of Konstanz, Germany",Academic Institution,krstajic,2011.0,10.1109/TVCG.2011.179,milos krstajic,1.0,First,2.0,1.0
6436,38267713800,6065010,enrico bertini,"University of Konstanz, Germany",Academic Institution,bertini,2011.0,10.1109/TVCG.2011.179,enrico bertini,2.0,Middle,9.0,2.0
6437,37283138700,6065010,daniel a. keim,"University of Konstanz, Germany",Academic Institution,keim,2011.0,10.1109/TVCG.2011.179,daniel a. keim,3.0,Last,21.0,24.0
6438,37605959300,6064963,joseph marino,"Computer Science Department, Stony Brook University, USA",Academic Institution,marino,2011.0,10.1109/TVCG.2011.182,joseph marino,1.0,First,5.0,2.0
6439,37393948000,6064963,wei zeng,"Computer Science Department, Stony Brook University, USA",Academic Institution,zeng,,,,,,,
6440,38183364800,6064963,xianfeng gu,"Computer Science Department, Stony Brook University, USA",Academic Institution,gu,,,,,,,
6441,37268052800,6064963,arie e kaufman,"Computer Science Department, Stony Brook University, USA",Academic Institution,kaufman,,,,,,,
6442,37590719600,6064981,rostislav khlebnikov,"Graz University of Technology, Austria",Academic Institution,khlebnikov,2011.0,10.1109/TVCG.2011.184,rostislav khlebnikov,1.0,First,1.0,1.0
6443,38493138300,6064981,bernhard kainz,"Graz University of Technology, Austria",Academic Institution,kainz,2011.0,10.1109/TVCG.2011.184,bernhard kainz,2.0,Middle,4.0,1.0
6444,37590720800,6064981,judith muehl,"Graz University of Technology, Austria",Academic Institution,muehl,2011.0,10.1109/TVCG.2011.184,judith muehl,3.0,Middle,3.0,1.0
6445,37297103800,6064981,dieter schmalstieg,"Graz University of Technology, Austria",Academic Institution,schmalstieg,2011.0,10.1109/TVCG.2011.184,dieter schmalstieg,4.0,Last,18.0,4.0
6446,38017759700,6064990,steinberger,"Graz Univeristy of Technology, Austria",Academic Institution,,,,,,,,
6447,37844773200,6064990,manuela waldner,"Graz Univeristy of Technology, Austria",Academic Institution,waldner,2011.0,10.1109/TVCG.2011.183,manuela waldner,2.0,Middle,6.0,1.0
6448,37403918900,6064990,marc streit,"Graz Univeristy of Technology, Austria",Academic Institution,streit,2011.0,10.1109/TVCG.2011.183,marc streit,3.0,Middle,4.0,2.0
6449,37395933400,6064990,alexander lex,"Graz Univeristy of Technology, Austria",Academic Institution,lex,2011.0,10.1109/TVCG.2011.183,alexander lex,4.0,Middle,3.0,2.0
6450,37297103800,6064990,dieter schmalstieg,"Graz Univeristy of Technology, Austria",Academic Institution,schmalstieg,2011.0,10.1109/TVCG.2011.183,dieter schmalstieg,5.0,Last,18.0,3.0
6451,37595934400,6064992,juhee bae,"NC State University, USA",Academic Institution,bae,2011.0,10.1109/TVCG.2011.187,juhee bae,1.0,First,7.0,2.0
6452,37591067400,6064996,michael bostock,"Computer Science Department, Stanford University, Stanford, CA, USA",Academic Institution,bostock,2011.0,10.1109/TVCG.2011.185,michael bostock,1.0,First,3.0,3.0
6453,38016292400,6064996,vadim ogievetsky,"Computer Science Department, Stanford University, Stanford, CA, USA",Academic Institution,ogievetsky,2011.0,10.1109/TVCG.2011.185,vadim ogievetsky,2.0,Middle,2.0,1.0
6454,37550791300,6064996,jeffrey heer,"Computer Science Department, Stanford University, Stanford, CA, USA",Academic Institution,heer,2011.0,10.1109/TVCG.2011.185,jeffrey heer,3.0,Last,11.0,12.0
