Conference,Year,DOI,Author,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper
VAST,2015,10.1109/TVCG.2015.2467991,michael steptoe,2,Middle,1,1
VAST,2015,10.1109/TVCG.2015.2467991,sarah burke,3,Middle,1,1
VAST,2015,10.1109/TVCG.2015.2467991,hong wang,4,Middle,32,1
VAST,2015,10.1109/TVCG.2015.2467991,jiun-yi tsai,5,Middle,1,1
VAST,2015,10.1109/TVCG.2015.2467991,hasan davulcu,6,Middle,18,1
VAST,2015,10.1109/TVCG.2015.2467991,douglas c. montgomery,7,Middle,37,1
VAST,2015,10.1109/TVCG.2015.2467991,steven r. corman,8,Middle,14,2
VAST,2015,10.1109/TVCG.2015.2467991,ross maciejewski,9,Last,11,12
InfoVis,2015,10.1109/TVCG.2015.2467992,paolo simonetto,1,First,8,2
InfoVis,2015,10.1109/TVCG.2015.2467992,daniel archambault,2,Middle,10,3
InfoVis,2015,10.1109/TVCG.2015.2467992,carlos scheidegger,3,Last,11,10
VAST,2015,10.1109/TVCG.2015.2468011,johannes sorger,1,First,3,1
VAST,2015,10.1109/TVCG.2015.2468011,thomas ortner,2,Middle,1,1
VAST,2015,10.1109/TVCG.2015.2468011,christian luksch,3,Middle,6,1
VAST,2015,10.1109/TVCG.2015.2468011,michael schwärzler,4,Middle,7,1
VAST,2015,10.1109/TVCG.2015.2468011,m. eduard gröller,5,Middle,25,58
VAST,2015,10.1109/TVCG.2015.2468011,harald piringer,6,Last,12,7
SciVis,2015,10.1109/TVCG.2015.2468031,yi gu,1,First,11,2
SciVis,2015,10.1109/TVCG.2015.2468031,chaoli wang 0001,2,Middle,13,5
SciVis,2015,10.1109/TVCG.2015.2468031,tom peterka,3,Middle,11,2
SciVis,2015,10.1109/TVCG.2015.2468031,robert l. jacob,4,Middle,20,1
SciVis,2015,10.1109/TVCG.2015.2468031,seung hyun kim,5,Last,10,1
SciVis,2015,10.1109/TVCG.2015.2468091,kuno kurzhals,1,First,4,3
SciVis,2015,10.1109/TVCG.2015.2468091,marcel hlawatsch,2,Middle,5,2
SciVis,2015,10.1109/TVCG.2015.2468091,florian heimerl,3,Middle,4,4
SciVis,2015,10.1109/TVCG.2015.2468091,michael burch,4,Middle,12,6
SciVis,2015,10.1109/TVCG.2015.2468091,thomas ertl,5,Middle,27,41
SciVis,2015,10.1109/TVCG.2015.2468091,daniel weiskopf,6,Last,19,30
SciVis,2015,10.1109/TVCG.2015.2468093,lihua hao,1,First,3,1
SciVis,2015,10.1109/TVCG.2015.2468093,christopher g. healey,2,Middle,21,8
SciVis,2015,10.1109/TVCG.2015.2468093,steffen a. bass,3,Last,4,1
VAST,2015,10.1109/TVCG.2015.2468111,tatiana von landesberger,1,First,8,6
VAST,2015,10.1109/TVCG.2015.2468111,felix brodkorb,2,Middle,1,1
VAST,2015,10.1109/TVCG.2015.2468111,philipp roskosch,3,Middle,4,1
VAST,2015,10.1109/TVCG.2015.2468111,natalia v. andrienko,4,Middle,23,11
VAST,2015,10.1109/TVCG.2015.2468111,gennady l. andrienko,5,Middle,23,11
VAST,2015,10.1109/TVCG.2015.2468111,andreas kerren,6,Last,17,1
VAST,2015,10.1109/TVCG.2015.2468151,yanhong wu,1,First,16,1
VAST,2015,10.1109/TVCG.2015.2468151,naveen pitipornvivat,2,Middle,1,1
VAST,2015,10.1109/TVCG.2015.2468151,jian zhao 0010,3,Middle,5,6
VAST,2015,10.1109/TVCG.2015.2468151,sixiao yang,4,Middle,5,2
VAST,2015,10.1109/TVCG.2015.2468151,guowei huang,5,Middle,9,1
VAST,2015,10.1109/TVCG.2015.2468151,huamin qu,6,Last,17,25
VAST,2015,10.1109/TVCG.2015.2468291,paul klemm,1,First,4,2
VAST,2015,10.1109/TVCG.2015.2468291,kai lawonn,2,Middle,4,5
VAST,2015,10.1109/TVCG.2015.2468291,sylvia saalfeld,3,Middle,2,3
VAST,2015,10.1109/TVCG.2015.2468291,uli niemann,4,Middle,3,1
VAST,2015,10.1109/TVCG.2015.2468291,katrin hegenscheid,5,Middle,4,2
VAST,2015,10.1109/TVCG.2015.2468291,henry völzke,6,Middle,5,2
VAST,2015,10.1109/TVCG.2015.2468291,bernhard preim,7,Last,22,16
VAST,2015,10.1109/TVCG.2015.2468292,sujin jang,1,First,2,1
VAST,2015,10.1109/TVCG.2015.2468292,niklas elmqvist,2,Middle,13,12
VAST,2015,10.1109/TVCG.2015.2468292,karthik ramani,3,Last,13,1
InfoVis,2015,10.1109/TVCG.2015.2469125,susan vanderplas,1,First,6,1
InfoVis,2015,10.1109/TVCG.2015.2469125,heike hofmann,2,Last,16,5
VAST,2015,10.1109/VAST.2015.7347624,paola valdivia,1,First,3,1
VAST,2015,10.1109/VAST.2015.7347624,fabio dias,2,Middle,11,1
VAST,2015,10.1109/VAST.2015.7347624,fabiano petronetto,3,Middle,10,1
VAST,2015,10.1109/VAST.2015.7347624,cláudio t. silva,4,Middle,22,35
VAST,2015,10.1109/VAST.2015.7347624,luis gustavo nonato,5,Last,16,7
VAST,2015,10.1109/VAST.2015.7347625,kristin a. cook,1,First,10,2
VAST,2015,10.1109/VAST.2015.7347625,nick cramer,2,Middle,14,1
VAST,2015,10.1109/VAST.2015.7347625,david j. israel,3,Middle,36,1
VAST,2015,10.1109/VAST.2015.7347625,michael wolverton,4,Middle,22,1
VAST,2015,10.1109/VAST.2015.7347625,joe bruce,5,Middle,10,2
VAST,2015,10.1109/VAST.2015.7347625,russ burtner,6,Middle,5,1
VAST,2015,10.1109/VAST.2015.7347625,alex endert,7,Last,7,7
VAST,2015,10.1109/VAST.2015.7347626,chris bryan,1,First,3,1
VAST,2015,10.1109/VAST.2015.7347626,xue wu,2,Middle,11,1
VAST,2015,10.1109/VAST.2015.7347626,susan m. mniszewski,3,Middle,28,1
VAST,2015,10.1109/VAST.2015.7347626,kwan-liu ma,4,Last,26,48
VAST,2015,10.1109/VAST.2015.7347627,stephen c. north,1,First,34,6
VAST,2015,10.1109/VAST.2015.7347627,carlos scheidegger,2,Middle,11,11
VAST,2015,10.1109/VAST.2015.7347627,simon urbanek,3,Middle,14,1
VAST,2015,10.1109/VAST.2015.7347627,gordon woodhull,4,Last,15,1
VAST,2015,10.1109/VAST.2015.7347628,haeyong chung,1,First,10,2
VAST,2015,10.1109/VAST.2015.7347628,chris north 0001,2,Middle,20,19
VAST,2015,10.1109/VAST.2015.7347628,sarang joshi,3,Middle,1,1
VAST,2015,10.1109/VAST.2015.7347628,jian chen,4,Last,28,3
VAST,2015,10.1109/VAST.2015.7347629,martin röhlig,1,First,2,1
VAST,2015,10.1109/VAST.2015.7347629,martin luboschik,2,Middle,10,2
VAST,2015,10.1109/VAST.2015.7347629,frank krüger 0001,3,Middle,5,1
VAST,2015,10.1109/VAST.2015.7347629,thomas kirste,4,Middle,26,1
VAST,2015,10.1109/VAST.2015.7347629,heidrun schumann,5,Middle,26,8
VAST,2015,10.1109/VAST.2015.7347629,markus bögl,6,Middle,6,3
VAST,2015,10.1109/VAST.2015.7347629,bilal alsallakh,7,Middle,8,6
VAST,2015,10.1109/VAST.2015.7347629,silvia miksch,8,Last,22,8
VAST,2015,10.1109/VAST.2015.7347630,liang yu,1,First,16,1
VAST,2015,10.1109/VAST.2015.7347630,wei wu 0020,2,Middle,11,1
VAST,2015,10.1109/VAST.2015.7347630,xiaohui li 0002,3,Middle,6,1
VAST,2015,10.1109/VAST.2015.7347630,guangxia li,4,Middle,6,1
VAST,2015,10.1109/VAST.2015.7347630,wee siong ng,5,Middle,14,1
VAST,2015,10.1109/VAST.2015.7347630,see-kiong ng,6,Middle,18,1
VAST,2015,10.1109/VAST.2015.7347630,zhongwen huang,7,Middle,5,1
VAST,2015,10.1109/VAST.2015.7347630,anushiya arunan,8,Middle,1,1
VAST,2015,10.1109/VAST.2015.7347630,hui min watt,9,Last,1,1
VAST,2015,10.1109/VAST.2015.7347631,wenwen dou,1,First,8,10
VAST,2015,10.1109/VAST.2015.7347631,isaac cho,2,Middle,4,2
VAST,2015,10.1109/VAST.2015.7347631,omar eltayeby,3,Middle,3,1
VAST,2015,10.1109/VAST.2015.7347631,jaegul choo,4,Middle,9,6
VAST,2015,10.1109/VAST.2015.7347631,derek xiaoyu wang,5,Middle,6,8
VAST,2015,10.1109/VAST.2015.7347631,william ribarsky,6,Last,23,25
VAST,2015,10.1109/VAST.2015.7347632,qingsong liu,1,First,8,1
VAST,2015,10.1109/VAST.2015.7347632,yifan hu,2,Middle,15,2
VAST,2015,10.1109/VAST.2015.7347632,lei shi 0002,3,Middle,11,3
VAST,2015,10.1109/VAST.2015.7347632,xinzhu mu,4,Middle,1,1
VAST,2015,10.1109/VAST.2015.7347632,yutao zhang,5,Middle,9,1
VAST,2015,10.1109/VAST.2015.7347632,jie tang 0001,6,Last,13,1
VAST,2015,10.1109/VAST.2015.7347633,quan li,1,First,13,1
VAST,2015,10.1109/VAST.2015.7347633,peng xu,2,Middle,17,1
VAST,2015,10.1109/VAST.2015.7347633,huamin qu,3,Last,17,26
VAST,2015,10.1109/VAST.2015.7347634,mihaela jarema,1,First,1,1
VAST,2015,10.1109/VAST.2015.7347634,ismail demir,2,Middle,3,2
VAST,2015,10.1109/VAST.2015.7347634,johannes kehrer,3,Middle,8,4
VAST,2015,10.1109/VAST.2015.7347634,rüdiger westermann,4,Last,24,22
VAST,2015,10.1109/VAST.2015.7347635,rainer splechtna,1,First,15,2
VAST,2015,10.1109/VAST.2015.7347635,kresimir matkovic,2,Middle,18,12
VAST,2015,10.1109/VAST.2015.7347635,denis gracanin,3,Middle,23,6
VAST,2015,10.1109/VAST.2015.7347635,mario jelovic,4,Middle,11,5
VAST,2015,10.1109/VAST.2015.7347635,helwig hauser,5,Last,16,29
VAST,2015,10.1109/VAST.2015.7347636,nivan ferreira,1,First,5,4
VAST,2015,10.1109/VAST.2015.7347636,marcos lage,2,Middle,11,1
VAST,2015,10.1109/VAST.2015.7347636,harish doraiswamy,3,Middle,9,5
VAST,2015,10.1109/VAST.2015.7347636,huy t. vo,4,Middle,19,5
VAST,2015,10.1109/VAST.2015.7347636,luc wilson,5,Middle,1,1
VAST,2015,10.1109/VAST.2015.7347636,heidi werner,6,Middle,1,1
VAST,2015,10.1109/VAST.2015.7347636,muchan park,7,Middle,1,1
VAST,2015,10.1109/VAST.2015.7347636,cláudio t. silva,8,Last,22,36
VAST,2015,10.1109/VAST.2015.7347637,michael brooks,1,First,8,1
VAST,2015,10.1109/VAST.2015.7347637,saleema amershi,2,Middle,11,1
VAST,2015,10.1109/VAST.2015.7347637,bongshin lee,3,Middle,13,13
VAST,2015,10.1109/VAST.2015.7347637,steven mark drucker,4,Middle,29,4
VAST,2015,10.1109/VAST.2015.7347637,ashish kapoor,5,Middle,22,1
VAST,2015,10.1109/VAST.2015.7347637,patrice y. simard,6,Last,28,1
SciVis,2015,10.1109/TVCG.2015.2467153,david schroeder,1,First,6,3
SciVis,2015,10.1109/TVCG.2015.2467153,daniel f. keefe,2,Last,15,7
SciVis,2015,10.1109/TVCG.2015.2467200,tobias günther,1,First,13,2
SciVis,2015,10.1109/TVCG.2015.2467200,maik schulze,2,Middle,15,1
SciVis,2015,10.1109/TVCG.2015.2467200,holger theisel,3,Last,21,21
InfoVis,2015,10.1109/TVCG.2015.2467451,steve kieffer,1,First,3,2
InfoVis,2015,10.1109/TVCG.2015.2467451,tim dwyer,2,Middle,17,8
InfoVis,2015,10.1109/TVCG.2015.2467451,kim marriott,3,Middle,30,6
InfoVis,2015,10.1109/TVCG.2015.2467451,michael wybrow,4,Last,11,3
VAST,2015,10.1109/TVCG.2015.2467613,hua guo,1,First,14,3
VAST,2015,10.1109/TVCG.2015.2467613,steven r. gomez,2,Middle,6,3
VAST,2015,10.1109/TVCG.2015.2467613,caroline ziemkiewicz,3,Middle,10,9
VAST,2015,10.1109/TVCG.2015.2467613,david h. laidlaw,4,Last,30,18
InfoVis,2015,10.1109/TVCG.2015.2467671,matthew kay 0001,1,First,8,1
InfoVis,2015,10.1109/TVCG.2015.2467671,jeffrey heer,2,Last,15,20
VAST,2015,10.1109/TVCG.2015.2467871,tanja blascheck,1,First,5,1
VAST,2015,10.1109/TVCG.2015.2467871,markus john,2,Middle,2,2
VAST,2015,10.1109/TVCG.2015.2467871,kuno kurzhals,3,Middle,4,4
VAST,2015,10.1109/TVCG.2015.2467871,steffen koch,4,Middle,9,8
VAST,2015,10.1109/TVCG.2015.2467871,thomas ertl,5,Last,27,42
VAST,2015,10.1109/TVCG.2015.2468078,stef van den elzen,1,First,6,3
VAST,2015,10.1109/TVCG.2015.2468078,danny holten,2,Middle,11,2
VAST,2015,10.1109/TVCG.2015.2468078,jorik blaas,3,Middle,11,4
VAST,2015,10.1109/TVCG.2015.2468078,jarke j. van wijk,4,Last,33,35
VAST,2016,10.1109/TVCG.2016.2598415,quan li,1,First,14,2
VAST,2016,10.1109/TVCG.2016.2598415,peng xu,2,Middle,18,2
VAST,2016,10.1109/TVCG.2016.2598415,yeukyin chan,3,Middle,2,1
VAST,2016,10.1109/TVCG.2016.2598415,yun wang 0012,4,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598415,zhipeng wang,5,Middle,12,1
VAST,2016,10.1109/TVCG.2016.2598415,huamin qu,6,Middle,18,27
VAST,2016,10.1109/TVCG.2016.2598415,xiaojuan ma,7,Last,9,1
VAST,2016,10.1109/TVCG.2016.2598416,shamal al-dohuki,1,First,1,1
VAST,2016,10.1109/TVCG.2016.2598416,yingyu wu,2,Middle,5,1
VAST,2016,10.1109/TVCG.2016.2598416,farah kamw,3,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598416,jing yang,4,Middle,17,4
VAST,2016,10.1109/TVCG.2016.2598416,xin li,5,Middle,24,1
VAST,2016,10.1109/TVCG.2016.2598416,ye zhao,6,Middle,14,8
VAST,2016,10.1109/TVCG.2016.2598416,xinyue ye,7,Middle,5,2
VAST,2016,10.1109/TVCG.2016.2598416,wei chen 0001,8,Middle,14,13
VAST,2016,10.1109/TVCG.2016.2598416,chao ma,9,Middle,9,2
VAST,2016,10.1109/TVCG.2016.2598416,fei wang 0016,10,Last,3,2
VAST,2016,10.1109/TVCG.2016.2598432,dongyu liu,1,First,11,1
VAST,2016,10.1109/TVCG.2016.2598432,di weng,2,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598432,yuhong li,3,Middle,16,1
VAST,2016,10.1109/TVCG.2016.2598432,jie bao 0003,4,Middle,8,1
VAST,2016,10.1109/TVCG.2016.2598432,yu zheng 0004,5,Middle,10,1
VAST,2016,10.1109/TVCG.2016.2598432,huamin qu,6,Middle,18,28
VAST,2016,10.1109/TVCG.2016.2598432,yingcai wu,7,Last,12,13
VAST,2016,10.1109/TVCG.2016.2598444,siwei fu,1,First,3,1
VAST,2016,10.1109/TVCG.2016.2598444,jian zhao 0010,2,Middle,6,7
VAST,2016,10.1109/TVCG.2016.2598444,weiwei cui,3,Middle,11,7
VAST,2016,10.1109/TVCG.2016.2598444,huamin qu,4,Last,18,29
VAST,2016,10.1109/TVCG.2016.2598445,minjeong kim,1,First,18,1
VAST,2016,10.1109/TVCG.2016.2598445,kyeongpil kang,2,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598445,deok gun park 0001,3,Middle,3,1
VAST,2016,10.1109/TVCG.2016.2598445,jaegul choo,4,Middle,10,7
VAST,2016,10.1109/TVCG.2016.2598445,niklas elmqvist,5,Last,14,13
VAST,2016,10.1109/TVCG.2016.2598446,bum chul kwon,1,First,8,7
VAST,2016,10.1109/TVCG.2016.2598446,hannah kim,2,Middle,9,2
VAST,2016,10.1109/TVCG.2016.2598446,emily wall,3,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598446,jaegul choo,4,Middle,10,8
VAST,2016,10.1109/TVCG.2016.2598446,haesun park,5,Middle,29,5
VAST,2016,10.1109/TVCG.2016.2598446,alex endert,6,Last,8,8
VAST,2016,10.1109/TVCG.2016.2598447,cristian felix,1,First,1,1
VAST,2016,10.1109/TVCG.2016.2598447,anshul vikram pandey,2,Middle,5,2
VAST,2016,10.1109/TVCG.2016.2598447,enrico bertini,3,Last,14,10
SciVis,2016,10.1109/TVCG.2016.2598448,andrew h. stevens,1,First,2,2
SciVis,2016,10.1109/TVCG.2016.2598448,thomas butkiewicz,2,Middle,12,4
SciVis,2016,10.1109/TVCG.2016.2598448,colin ware,3,Last,29,4
VAST,2016,10.1109/TVCG.2016.2598460,r. jordan crouser,1,First,9,3
VAST,2016,10.1109/TVCG.2016.2598460,lyndsey franklin,2,Middle,9,2
VAST,2016,10.1109/TVCG.2016.2598460,alex endert,3,Middle,8,9
VAST,2016,10.1109/TVCG.2016.2598460,kristin a. cook,4,Last,11,3
VAST,2016,10.1109/TVCG.2016.2598463,ievgeniia gutenko,1,First,2,2
VAST,2016,10.1109/TVCG.2016.2598463,konstantin dmitriev,2,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598463,arie e. kaufman,3,Middle,41,52
VAST,2016,10.1109/TVCG.2016.2598463,matthew a. barish,4,Last,7,1
VAST,2016,10.1109/TVCG.2016.2598465,qiaomu shen,1,First,2,2
VAST,2016,10.1109/TVCG.2016.2598465,tongshuang wu,2,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598465,haiyan yang,3,Middle,13,1
VAST,2016,10.1109/TVCG.2016.2598465,yanhong wu,4,Middle,17,2
VAST,2016,10.1109/TVCG.2016.2598465,huamin qu,5,Middle,18,30
VAST,2016,10.1109/TVCG.2016.2598465,weiwei cui,6,Last,11,8
VAST,2016,10.1109/TVCG.2016.2598466,ali sarvghad,1,First,7,2
VAST,2016,10.1109/TVCG.2016.2598466,melanie tory,2,Middle,16,15
VAST,2016,10.1109/TVCG.2016.2598466,narges mahyar,3,Last,7,3
VAST,2016,10.1109/TVCG.2016.2598467,michael behrisch 0001,1,First,5,3
VAST,2016,10.1109/TVCG.2016.2598467,benjamin bach,2,Middle,7,2
VAST,2016,10.1109/TVCG.2016.2598467,michael blumenschein,3,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598467,michael delz,4,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598467,laura von rüden,5,Middle,2,1
VAST,2016,10.1109/TVCG.2016.2598467,jean-daniel fekete,6,Middle,22,21
VAST,2016,10.1109/TVCG.2016.2598467,tobias schreck,7,Last,13,13
VAST,2016,10.1109/TVCG.2016.2598468,davide ceneda,1,First,1,1
VAST,2016,10.1109/TVCG.2016.2598468,theresia gschwandtner,2,Middle,9,2
VAST,2016,10.1109/TVCG.2016.2598468,thorsten may,3,Middle,15,3
VAST,2016,10.1109/TVCG.2016.2598468,silvia miksch,4,Middle,23,9
VAST,2016,10.1109/TVCG.2016.2598468,hans-jörg schulz,5,Middle,11,4
VAST,2016,10.1109/TVCG.2016.2598468,marc streit,6,Middle,9,9
VAST,2016,10.1109/TVCG.2016.2598468,christian tominski,7,Last,13,4
VAST,2016,10.1109/TVCG.2016.2598469,michael glueck,1,First,9,2
VAST,2016,10.1109/TVCG.2016.2598469,alina gvozdik,2,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598469,fanny chevalier,3,Middle,10,8
VAST,2016,10.1109/TVCG.2016.2598469,azam khan,4,Middle,21,2
VAST,2016,10.1109/TVCG.2016.2598469,michael brudno,5,Middle,17,2
VAST,2016,10.1109/TVCG.2016.2598469,daniel j. wigdor,6,Last,4,2
VAST,2016,10.1109/TVCG.2016.2598470,cagatay turkay,1,First,8,6
VAST,2016,10.1109/TVCG.2016.2598470,erdem kaya,2,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598470,selim balcisoy,3,Middle,20,1
VAST,2016,10.1109/TVCG.2016.2598470,helwig hauser,4,Last,17,30
VAST,2016,10.1109/TVCG.2016.2598471,filip dabek,1,First,2,1
VAST,2016,10.1109/TVCG.2016.2598471,jesus j. caban,2,Last,10,3
VAST,2016,10.1109/TVCG.2016.2598472,xinsong yang,1,First,9,1
VAST,2016,10.1109/TVCG.2016.2598472,lei shi 0002,2,Middle,12,4
VAST,2016,10.1109/TVCG.2016.2598472,madelaine daianu,3,Middle,5,1
VAST,2016,10.1109/TVCG.2016.2598472,hanghang tong,4,Middle,13,1
VAST,2016,10.1109/TVCG.2016.2598472,qingsong liu,5,Middle,9,2
VAST,2016,10.1109/TVCG.2016.2598472,paul m. thompson,6,Last,24,1
VAST,2016,10.1109/TVCG.2016.2598495,dominik sacha,1,First,3,4
VAST,2016,10.1109/TVCG.2016.2598495,leishi zhang,2,Middle,13,2
VAST,2016,10.1109/TVCG.2016.2598495,michael sedlmair,3,Middle,9,8
VAST,2016,10.1109/TVCG.2016.2598495,john a. lee,4,Middle,16,1
VAST,2016,10.1109/TVCG.2016.2598495,jaakko peltonen,5,Middle,16,1
VAST,2016,10.1109/TVCG.2016.2598495,daniel weiskopf,6,Middle,20,31
VAST,2016,10.1109/TVCG.2016.2598495,stephen c. north,7,Middle,35,7
VAST,2016,10.1109/TVCG.2016.2598495,daniel a. keim,8,Last,26,31
InfoVis,2016,10.1109/TVCG.2016.2598496,bilal alsallakh,1,First,9,7
InfoVis,2016,10.1109/TVCG.2016.2598496,ren liu,2,Last,13,2
VAST,2016,10.1109/TVCG.2016.2598497,bowen yu 0004,1,First,3,2
VAST,2016,10.1109/TVCG.2016.2598497,cláudio t. silva,2,Last,23,37
InfoVis,2016,10.1109/TVCG.2016.2598498,faisal taher,1,First,9,1
InfoVis,2016,10.1109/TVCG.2016.2598498,yvonne jansen,2,Middle,10,4
InfoVis,2016,10.1109/TVCG.2016.2598498,jonathan woodruff,3,Middle,4,1
InfoVis,2016,10.1109/TVCG.2016.2598498,john hardy,4,Middle,6,1
InfoVis,2016,10.1109/TVCG.2016.2598498,kasper hornbæk,5,Middle,18,4
InfoVis,2016,10.1109/TVCG.2016.2598498,jason alexander,6,Last,18,1
InfoVis,2016,10.1109/TVCG.2016.2598518,michail schwab,1,First,1,1
InfoVis,2016,10.1109/TVCG.2016.2598518,hendrik strobelt,2,Middle,8,8
InfoVis,2016,10.1109/TVCG.2016.2598518,james tompkin,3,Middle,8,1
InfoVis,2016,10.1109/TVCG.2016.2598518,colin fredericks,4,Middle,3,1
InfoVis,2016,10.1109/TVCG.2016.2598518,connor huff,5,Middle,1,1
InfoVis,2016,10.1109/TVCG.2016.2598518,dana higgins,6,Middle,1,1
InfoVis,2016,10.1109/TVCG.2016.2598518,anton strezhnev,7,Middle,1,1
InfoVis,2016,10.1109/TVCG.2016.2598518,mayya komisarchik,8,Middle,1,1
InfoVis,2016,10.1109/TVCG.2016.2598518,gary king,9,Middle,23,1
InfoVis,2016,10.1109/TVCG.2016.2598518,hanspeter pfister,10,Last,25,30
InfoVis,2016,10.1109/TVCG.2016.2598541,yifan zhang 0007,1,First,3,1
InfoVis,2016,10.1109/TVCG.2016.2598541,ross maciejewski,2,Last,12,13
InfoVis,2016,10.1109/TVCG.2016.2598542,wouter meulemans,1,First,7,1
InfoVis,2016,10.1109/TVCG.2016.2598542,jason dykes,2,Middle,18,15
InfoVis,2016,10.1109/TVCG.2016.2598542,aidan slingsby,3,Middle,11,11
InfoVis,2016,10.1109/TVCG.2016.2598542,cagatay turkay,4,Middle,8,7
InfoVis,2016,10.1109/TVCG.2016.2598542,jo wood,5,Last,18,14
VAST,2016,10.1109/TVCG.2016.2598543,jian zhao 0010,1,First,6,8
VAST,2016,10.1109/TVCG.2016.2598543,michael glueck,2,Middle,9,3
VAST,2016,10.1109/TVCG.2016.2598543,simon breslav,3,Middle,11,2
VAST,2016,10.1109/TVCG.2016.2598543,fanny chevalier,4,Middle,10,9
VAST,2016,10.1109/TVCG.2016.2598543,azam khan,5,Last,21,3
VAST,2016,10.1109/TVCG.2016.2598544,aritra dasgupta,1,First,7,4
VAST,2016,10.1109/TVCG.2016.2598544,joon-yong lee,2,Middle,17,1
VAST,2016,10.1109/TVCG.2016.2598544,ryan wilson,3,Middle,6,1
VAST,2016,10.1109/TVCG.2016.2598544,robert a. lafrance,4,Middle,1,1
VAST,2016,10.1109/TVCG.2016.2598544,nick cramer,5,Middle,15,2
VAST,2016,10.1109/TVCG.2016.2598544,kristin a. cook,6,Middle,11,4
VAST,2016,10.1109/TVCG.2016.2598544,samuel h. payne,7,Last,4,1
VAST,2016,10.1109/TVCG.2016.2598545,sarah goodwin,1,First,5,3
VAST,2016,10.1109/TVCG.2016.2598545,christopher mears,2,Middle,9,2
VAST,2016,10.1109/TVCG.2016.2598545,tim dwyer,3,Middle,18,9
VAST,2016,10.1109/TVCG.2016.2598545,maria garcia de la banda,4,Middle,10,1
VAST,2016,10.1109/TVCG.2016.2598545,guido tack,5,Middle,13,1
VAST,2016,10.1109/TVCG.2016.2598545,mark wallace 0001,6,Last,31,1
SciVis,2016,10.1109/TVCG.2016.2598585,fabio miranda 0001,1,First,1,1
SciVis,2016,10.1109/TVCG.2016.2598585,harish doraiswamy,2,Middle,10,6
SciVis,2016,10.1109/TVCG.2016.2598585,marcos lage,3,Middle,12,2
SciVis,2016,10.1109/TVCG.2016.2598585,kai zhao,4,Middle,22,1
SciVis,2016,10.1109/TVCG.2016.2598585,bruno gonçalves,5,Middle,11,1
SciVis,2016,10.1109/TVCG.2016.2598585,luc wilson,6,Middle,2,2
SciVis,2016,10.1109/TVCG.2016.2598585,mondrian hsieh,7,Middle,1,1
SciVis,2016,10.1109/TVCG.2016.2598585,cláudio t. silva,8,Last,23,38
InfoVis,2016,10.1109/TVCG.2016.2598586,mona hosseinkhani loorak,1,First,7,2
InfoVis,2016,10.1109/TVCG.2016.2598586,charles perin,2,Middle,4,4
InfoVis,2016,10.1109/TVCG.2016.2598586,christopher collins 0001,3,Middle,13,9
InfoVis,2016,10.1109/TVCG.2016.2598586,sheelagh carpendale,4,Last,21,22
InfoVis,2016,10.1109/TVCG.2016.2598587,kasper dinkla,1,First,6,2
InfoVis,2016,10.1109/TVCG.2016.2598587,hendrik strobelt,2,Middle,8,9
InfoVis,2016,10.1109/TVCG.2016.2598587,bryan genest,3,Middle,1,1
InfoVis,2016,10.1109/TVCG.2016.2598587,stephan reiling,4,Middle,21,1
InfoVis,2016,10.1109/TVCG.2016.2598587,mark borowsky,5,Middle,2,2
InfoVis,2016,10.1109/TVCG.2016.2598587,hanspeter pfister,6,Last,25,31
InfoVis,2016,10.1109/TVCG.2016.2598588,anzu hakone,1,First,1,1
InfoVis,2016,10.1109/TVCG.2016.2598588,lane harrison,2,Middle,8,4
InfoVis,2016,10.1109/TVCG.2016.2598588,alvitta ottley,3,Middle,5,3
InfoVis,2016,10.1109/TVCG.2016.2598588,nathan winters,4,Middle,1,1
InfoVis,2016,10.1109/TVCG.2016.2598588,caitlin gutheil,5,Middle,1,1
InfoVis,2016,10.1109/TVCG.2016.2598588,paul k. j. han,6,Middle,4,2
InfoVis,2016,10.1109/TVCG.2016.2598588,remco chang,7,Last,11,15
InfoVis,2016,10.1109/TVCG.2016.2598589,stephan pajer,1,First,5,1
InfoVis,2016,10.1109/TVCG.2016.2598589,marc streit,2,Middle,9,10
InfoVis,2016,10.1109/TVCG.2016.2598589,thomas torsney-weir,3,Middle,6,2
InfoVis,2016,10.1109/TVCG.2016.2598589,florian spechtenhauser,4,Middle,1,1
InfoVis,2016,10.1109/TVCG.2016.2598589,torsten möller,5,Middle,21,24
InfoVis,2016,10.1109/TVCG.2016.2598589,harald piringer,6,Last,13,8
InfoVis,2016,10.1109/TVCG.2016.2598590,mengdie hu,1,First,5,2
InfoVis,2016,10.1109/TVCG.2016.2598590,krist wongsuphasawat,2,Middle,8,4
InfoVis,2016,10.1109/TVCG.2016.2598590,john t. stasko,3,Last,30,25
InfoVis,2016,10.1109/TVCG.2016.2598591,rafael veras,1,First,5,1
